Jichhurux saxra uruwa. Anchitax kuna pachasa?,Hoy es martes. ¿Ahorita que hora es?,
Kimsa jayp’ut pä tunka phisqani k’atanakaw saraqxi,Son las 3:25 de la tarde,
"Waliki kullaka, sarañani kachiru","Bien hermana, Vamos a la plaza",
"Janiw sarañ munkti, kunatix nayax yatiqaskayathwa","No quiero ir, porque yo estaba estudiando",
"Walikiskiwa, jikisiñkam kullaka Abigail","Esta bien, hasta luego hermana Abigail",
Jikisiñkamay kullaka Ruth,Hasta luego hermana Ruth,
Aski jayp'ukïpam Cristian,Buenas tardes Cristian,
Aski jayp'ukïpanay Marianela,Buenas tardes Marianela,
Kamisaki Cristian?,¿Cómo está Cristian?,
Waliki Marianela,Bien Marianela,
Akax kunasa Cristian?,¿Qué es esto Cristian?,
Ukax k'awnawa Marianela,Esto es huevo Marianela,
Qawqha kullakanitasa Cristian?,¿Cuántas hermanas tienes Cristian?,
Nayax pä kullakanitwa Marianela,Yo tengo 2 hermanas Marianela,
Kawki markatatasa Cristian?,¿De dónde eres Cristian?,
Nayax Viacha markatatwa Marianela,Soy de Viacha Marianela,
Ipalamax khitisa?,¿Tu tía quién es?,
Ipalajax Yuliwa,Mi tía es Yuli,
Jumax kuna luriritasa Cristian?,¿Tú que ocupación tienes Cristian?,
Nayax yatiqiritwa Marianela,Yo soy estudiante Marianela,
Kunas ustam?,¿Qué te duele?,
Wasuruta kupi amparaw usutu Marianela,Desde ayer me duele la mano derecha Marianela,
Kunjams ustam Cristian?,¿Cómo te duele Cristian?,
Janiw sint uskituti Marianela,No me duele mucho Marianela.,
Wallpa chicharunax kunjamas phayaña?,¿Cómo se cocina chicharrón de pollo?,
"Wallpa aychax thixiñawa, tunqumpi, ch'uqimpi, ch'uñumpix qhathiyañawa, ukhamaraki llaxwampi.","Hay que fritar el pollo, maíz, chuño cosido y salsa picante.",
Kuna saminis wank’unakamaxa?,¿Qué color son tus conejos?,
"Payax churiwa, kimsa qallqux janq'uwa","dos anaranjados, ocho blancos",
Kuna phaxsinktansa?,¿En que mes estamos?,
Lapaqa phaxsinktanwa,Estamos en el mes de noviembre,
Kuna pacharusa sarañani anatiri?,¿A qué hora vamos a ir a jugar?,
Suxta alwa pachaw sarañani,Iremos a las 6:00 de la mañana,
Walurux kuna pachas anattanxa?,¿Anteayer a qué hora jugamos?,
Kimsa kallqu alwaruw anattanxa,A las 8:00 de la mañana hemos jugado,
Jurpurux kuna urunisa?,¿Qué día será pasado mañana?,
Jurpurux ñanqha uruwa,Pasado mañana será viernes,
Qharurkam Cristian,Hasta mañana Cristian,
Qharürkamay Marianela,Hasta mañana Marianela,
Aski urukïpan kullaka,Buen día hermana.,
Aski urukïpanay Kullaka,Buen día hermana.,
Juman sutimax kunasa?,¿Cuál es tú nombre?,
Nayan sutijax Rosawa. Jumansti?,Yo me llamo Rosa ¿y tú?,
Nayan sutijax Lidiawa. Jumax Kawkitatasa?,Yo me llamo Lidia ¿De dónde eres?,
Nayax altu patatatwa. Jumasti?,Yo soy de El Alto. ¿Y tú?,
Nayax La Pazatatwa. Qawqha maranitasa?,Yo soy de La Paz. ¿Cuántos años tienes?,
Nayax kimsa tunka paqallquni maranitwa. Jumasti?,Yo tengo 37 años. ¿Y tú?,
Nayax phisqa tunka suxtani maranitwa,Yo tengo 56 años,
Jumax kuna luriritasa?,¿Cuál es tu ocupación?,
Nayax t’antá luriritwa. Jumasti?,Yo soy panadera ¿y tú?,
Nayax yatichiritwa. Kunjamasktasa kullaka?,Yo soy profesora. ¿Cómo esta hermana?,
Usutatwa,Estoy enferma,
Kunas ustam?,¿Qué te duele?,
Qunqurinakajaw usutu,Me duele mis rodillas,
Qulliriru saram kullaka,Al doctor anda hermana,
"Jisa qharuruw sarä, kuna manq's munta kullaka?",Sí mañana iré ¿qué comida quieres hermana?,
"Nayax ispi muntha, jumasti?","Yo quiero ispi, ¿y tú?",
Nayax chayru muntha,Yo quiero chairo,
Tataman sutipax kunasa?,¿Cuál es su nombre de tu papá?,
Tatajan sutipax Robertuwa,Su nombre de mi papá es Roberto,
Tatamax qawqha phisinisa?,¿Cuantos gatos tiene tú papa?,
Tatajax mä phisiniwa,Mi papá tiene un gato,
Utamax Kuna saminisa kullaka?,¿Qué color es tu casa hermana?,
Utajax Q’illuwa,Mi casa es amarillo,
Jichhurux kuna urusa?,¿Hoy que día es?,
Jichhurux pacha uruwa. Kuna phaxsisa?,Hoy es miércoles ¿Qué mes es?,
Taypi sata phaxsiwa. Kullaka Kuna pachasa?,Es septiembre. ¿Hermana que hora es?,
Suxta alwat tunka paqallquni k’atanakaw saraqxi,Son las 06:17 de la mañana.,
"Sarañaxaw kullaka, yaqhuruw jikisinañi","Tengo que ir hermana, otro día nos encontraremos",
Iyaw! Jikisiñkam kullaka,Ya! Hasta luego hermana,
Jikisiñkamay kullaka,Hasta luego hermana,
Aski urukïpan jilata,Buenos días hermano,
Aski urukïpanay kullaka,Buenos días hermana,
Kamisaraki jilata,¿Cómo estás hermano?,
Waliki kullaka,"Bien, hermana",
Phuqhata sutimax kunasa?,¿Cuál es tu nombre completo?,
Phuqhata sutijax Bernabé Adrián Coaquira Quenta,Mi nombre completo es Bernabé Adrián Coaquira Quenta,
Jumasti?,¿Y el tuyo?,
Nayan Sutijax Mery Lucia Flores Huacho,Mi nombre es Mery Lucia Flores Huacho,
Kawkins utjaskta jilata?,¿Dónde vives hermano?,
Nayax Tacna markana utjtha,Yo vivo en la ciudad de Tacna,
Jumasti?,¿y tú?,
"Nayax Muqiwa, markana utjasktha",Yo vivo en la ciudad de Moquegua,
Qawqha maranitasa jilata?,¿Cuántos años tienes hermano?,
Nayax kimsa tunka phisqani maranitwa,Yo tengo 35 años,
Jumasti?,¿y tú?,
Nayax pusi tunka maranitwa,Yo tengo 40 años,
Jichhurux kuna urusa jilata?,¿Qué día es hoy hermano?,
Jichhurux saxra uruwa kullaka,Hoy es martes hermana,
Kuna phasinktansa jilata?,¿En qué mes estamos hermano?,
Taypi sata phaxsinktanwa kullaka,Estamos en el mes de octubre hermana,
Kuna marasa kullaka?,¿En qué año estamos hermana?,
Pä waranqa pä tunka mayani maranktanwa,Estamos en el año 2021,
Kuna pachasa kullaka?,¿Qué hora es hermana?,
Tunka phisqani k’atanakampix suxta alwa pachaniwa,Falta 15 minutos para las 6:00 de la mañana,
Kuna luriritasa jilata?,¿Cuál es tu ocupación hermano?,
Nayax yatichiritwa kullaka,Yo soy profesor hermana,
Jumasti,¿Y tú?,
Nayax yatichirirakitwa,Yo también soy profesora,
"Jilata janiw walikti, p’iqimpi, kilimpiw wali usutu","Hermano no estoy bien, me duele mucho la cabeza y la columna",
Kullaka qullir utaru saram,Hermana anda al hospital,
Kuna phaxsis yurta?,¿En qué mes has nacido?,
Nayax sata qallta phaxsin yuriritwa,Yo he nacido en el mes de septiembre,
"Khitimpis utjaskta, jilata?","¿Con quienes vives, hermano?",
Nayax wawajampiw utjastha,Yo vivo con mi hijo,
"Jumasti, kullaka?",¿y tú hermana?,
"Nayax chachajampi, wawajampiw utjastha",Yo vivo con mi esposo y mi hijo,
Kuna saminis uta punkumaxa?,¿Qué color es la puerta de tu casa?,
Uta punkujax chumphiwa,La puerta de mi casa es café,
Kuna manq’anakas utji markamana?,¿Qué comida hay en tu pueblo?,
Nayan markajan utjiwa chawlla thixi,En mi pueblo hay pescado frito,
Arumanthiw aruskipañani jilata,Mañana hablamos hermano,
"Jisa, kullaka","Sí, hermana",
Jikisiñkam jilata,Hasta pronto hermano,
Jikisiñkamay kullaka,Hasta luego hermana,
Aski urukïpan Kullaka,Buen día hermana,
Aski urukïpanay kullaka,Buen día hermana,
Kamisaki kullakita?,¿Cómo estás hermanita?,
Waliki kullaka,Bien hermana,
Juman sutimax kunasa?,¿Cuál es tu nombre?,
Nayan sutijax Paola,Mi nombre es Paola,
Jumasti?,¿Y el tuyo?,
Nayan sutijax Veronica,Mi nombre es Verónica,
Ukax kunasa kullaka Paola?,¿Eso qué es hermana Paola?,
Ukax panqaraw kullaka,Eso es flor hermana,
Kawkitatasa kullaka?,¿De dónde eres hermana?,
Nayax La Paz markatatwa,Yo soy de La Paz,
Nayax paceñatwa,Yo soy paceña,
Qawqha kullakanitasa?,¿Cuántas hermanas tienes?,
Nayax pusi kullakanitwa,Yo tengo 4 hermanas,
Jumax kuna luriritasa?,¿Cuál es tu ocupación?,
Nayax laka qulliritwa,Yo soy dentista,
Jumasti?,¿Y tú?,
Nayax arxatiritwa,Yo soy abogada,
Nayarux laka ch’akhaw usutu,Me duele el diente,
Kunachaqas ustam?,¿En qué lugar te duele?,
Akachaqaw usutu,Me duele aquí,
Kunarsats ustam?,¿Desde cuándo te duele?,
Wasur arumata,Desde ayer en la noche,
Kunats ustam?,¿Por qué te duele?,
Nayaw tunqu t’uruskayätha,Yo estaba comiendo maíz,
Nayaw qulla churäma,Te dare medicamento,
Pay kullaka,Gracias hermana,
Janiw kunakisa,No es nada,
Kuna manq’s munta?,¿Qué comida quieres?,
"Saxta muntha, pay","Sajta quiero, gracias",
Kuna pachasa?,¿Qué hora es?,
Suxta jayp’uwa,Son las 06:00 de la tarde,
Kuna urunktansa?,¿En qué día estamos?,
Willkürunktanwa,Estamos en domingo,
Nayaw sarä jawiraru,Yo me iré al río,
Qharurkam kullaka Paola,Hasta mañana hermana Paola,
Qharurkamay Verónica,Hasta mañana Veronica,
Aski urukïpan kullaka,Buenas tardes hermana,
Aski urukïpanay kullaka,Buenas tardes hermana,
Kamisaki?,¿Cómo estas?,
Waliki,Muy bien,
Juman sutimax kunasa?,¿Tú cómo te llamas?,
"Nayan sutijax Oliviawa, jumansti?",Yo soy Olivia ¿y tú?,
Nayan sutijax Claudiawa,Yo soy Claudia,
"Olivia, qawqha maranitasa?",Olivia ¿cuántos años tienes?,
"Nayax pä tunka maranithwa, jumasti?",Yo tengo 22 años y tú?,
Nayax kimsa tunka payani maranitwa,Yo tengo 32 años,
Jumax qawqha jilanitasa?,¿Cuántos hermanos tienes?,
"Janiw jilanikti, jumasti?",No tengo hermanos ¿y tú?,
Nayax pä jilanitwa,Yo tengo 2 hermanos,
Tatamax khitisa?,¿Quién es tu papa?,
Tatajax Robertowa,Mi papá es Roberto,
Ah! Waliki,Ah! Está bien,
Jumax kawkins jakasta?,¿Dónde vives?,
"Nayax munaypatan jakastha, jumasti?","Yo vivo en Munaypata, ¿y tú?",
Nayax Villa Fatimana jakastha,Yo vivo en Villa Fátima,
Kuna manaq's munta?,¿Qué quieres comer?,
Ají de fidiwu muntha,Ají de fideo quiero,
"Jumasti, Claudia?",¿Y a ti claudia?,
Chayru,A mi me gusta el chairo,
Qhipuru manq'asiñani,Otro día comeremos,
Kunachaqas ustam?,¿Qué lugar te duele?,
"Akachaqaw usutu, qunqurijaw usutu, jumarusti kunas ustam?","Este lugar me duel, mi rodilla me duele, ¿y ati qué te duele?",
Nayarux p’iqiw usutu,A mi me duele la cabeza,
Qullasitaw kullaka,Te vas a curar hermana,
Jisa kullakita,Si hermanita,
Ukax kunasa?,¿Qué es eso?,
Akax phukhuwa,Esto es olla,
"Kuna pachasa, kullaka?",¿Qué hora es hermana?,
Tunka payani k'atanakampix suxta jayp'u pachaniwa,Menos 12 para las 06:00 de la tarde,
"Kullaka, nayax morenada thuqhtha samaña uruna",Hermana yo he bailado morenada el día sabado sábado,
Wali khusaw kullaka. Nayax phaythwa,Muy bien hermana. Yo he cocinado,
Kunurus purinta?,¿Qué día has llegado?,
Phaxsi uruw purintha,He llegado el día lunes,
Kunurus sarxäta?,¿Cuándo te vas a ir?,
Inti uruw sarxä,Me iré el día domingo,
Mamamax kuna phaxsinsa yuritäna?,¿Tu mamá en qué mes había nacido?,
Willkakuti phaxsina yuritäna,En el mes de julio,
Uywanak qullur anakiñani,Llevaremos los animales al cerro,
"Walikiwa, anakiñani","Bien, llevaremos",
Aski arumakïpan jilata,Buenas noches hermano,
Aski arumakïpanay jilata,Buenas noches hermano,
"Kamisaki, jilata?",¿Cómo estás hermano?,
Nayax walikisktwa,Yo estoy bien,
Juman phuqhat sutimax kunasa?,¿Cuál es tu nombre completo?,
Nayan sutijax Luis Alberto Mansilla Laura satatwa,Mi nombre es Luis Alberto Mansilla Laura,
Jumansti?,¿y tú?,
Nayan sutijax Grover Ramos Escobar satatwa,Mi nombre es Grover Ramos Escobar,
Akax kunasa jilata?,¿Qué es esto hermano?,
Ukax mä chililiriwa,Eso es un celular,
Jupax khitisa?,¿Quién es ella?,
Jupax kullakajawa,Ella es mi hermana,
Kullakamasti qawqha maranisa?,¿Y tu hermana cuántos años tiene?,
kullakajax kimsa tunka maraniwa,Mi hermana tiene 30 años,
Kullakamax sapaskisti?,¿Tu hermana está sola (soltera)?,
"Kullakajax nayraw jaqichasxi, janiw sapakiti","Mi hermana se casó antes, no está sola",
"Waliki, jilata","Esta bien, hermano",
Qawqha utanitasa jilata?,"¿Cuántas casas tienes, hermano?",
"Mä utanitwa, jilata","Una casa tengo, hermano",
Qawqha k’añaskunitasa?,¿Cuántos autos tienes?,
"Janiw k’añaskunikti, nayax uywanitwa mä qaqilumpi, suxta wallpampi, khimsa phimsimpi","No tengo auto, yo tengo animales, un caballo, 6 gallinas y 3 gatos",
"Nayax usuntwa, qaqilujaw liwtitu jilata","Yo me enferme, mi caballo me botó hermano",
Kunas ustam jilata?,¿Qué te duele hermano?,
"Jaraphiw usutu, p’akitawa","Mi costilla me duele, está roto",
Sintit ustam?,¿Te duele mucho?,
Sintiw usutu jilata,Me duele demasiado hermano,
"Qullasismay jilata, waliptañamawa","Te vas a curar, tienes que sanarte",
"Waliki jilata, qullasiw","Está bien hermano, me curaré",
Jumax kuna luriritasa?,¿Tú qué sabes hacer?,
Nayax Palla pallatwa,Yo soy policía,
Kuna achs munta?,¿Qué fruta quieres?,
Nayax puquta muntha,Yo quiero plátano,
Kuna saminis anumaxa?,¿Qué color es tu perro?,
Anujax janq’umpi ch’iyarampiwa,Mi perro es blanco y negro,
Kuna phaxisa jilata?,¿Qué mes es hermano?,
Taypi satawa jilata,Es octubre hermano,
Kuna pachasa? Nayax sarjañ muntha,¿Qué hora es? me quiero ir,
"Arumaxiwa jilata, paqallqu arumat kimsa tunka k’atanakaw saraxi jilata","Es de noche hermano, son las 07:30 de la noche hermano",
Ukhamax sarxä qhipuruw jikisiñani jilata Grover,Entonces me iré otro día nos encontraremos hermano Grover,
Ukhamax qhipurkamay jilata Luis,Entonces hasta otro día hermano Luis,
Aski alwakïpan jilata,Buenos días hermano,
Aski alwakïpanay kullaka,Buenos días hermana,
Kamisaki jilata?,¿Cómo estás hermano?,
"Waliki kullaka, Juman sutimax kunasa?",Bien hermana. ¿Cuál es tu nombre?,
Nayan sutijax priscelawa. Jumansti?,Mi nombre es Priscela. ¿Y de ti?,
Nayan sutijax Danieluwa,Mi nombre es Daniel,
Aka pankax khitinkisa?,¿Este libro de quién es?,
Uka pankax jumankiwa,Ese libro es de ti,
Kha utax khitinkisa?,¿Esa casa de quién es?,
Uka utax jiwasankiwa. Qawqha maranitasa?,Esa casa es de nosotros. ¿Cuántos años tienes?,
Nayax kimsa tunka kimsani maranitwa.,Yo tengo 33 años,
Mamamax qawqha kullakanisa?,¿Tu mamá cuántas hermanas tiene?,
Mamajax pusi kullakaniwa,Mi mama tiene 4 hermanas,
Jupax kunapachas jutani?,¿Cuándo vendrá ella?,
Jupax qharuruw jutani.,Ella vendrá mañana.,
Jumax kuna luriritasa?,¿Tú qué haces?,
Nayax yatichiritwa. Jumasti?,Yo soy profesor. ¿Y tú?,
Nayax Ingenierutwa,Yo soy Ingeniero,
Kunas ustam?,¿Qué te duele?,
Tayka luk’anaw usutu,Me duelo el dedo pulgar,
Kuna manq’s munta?,¿Qué comida quieres?,
Nayax ispi muntha. Ispix kunjamas phayaña?,yo quiero ispi. ¿Cómo se cocina el ispi?,
"Ispix challwampi, tunqumpi, ch’uqimpi, wayk’ampi, ukamaw phayaña","Ispi es con pescado, maíz, papa, ají, así se cocina",
Kuna urus yuriwimaxa?,¿Cuándo es tu cumpleaños?,
"Pacha uruwa, llamayu phaxsinkiwa.","Es mipercoles, en el mes de mayo.",
Kuna pachasa?,¿Qué hora es?,
Suxta alwa pachawa,Son las 06:00 de la mañana,
"Jicchurux irnaqiriw sará, jumax kuns luräta?",Hoy iré a trabajar ¿y tú eué haras?,
Nayax awichujawka sarä,Yo iré donde mi abuela,
Kuna uywanakanisa awichamaxa?,¿Qué animales tiene tu abuela?,
"Awichajax wallpani, phisini, iwijani, anuni, wakani, khuchiniwa","Mi abuela tiene gallina, gato, oveja, perro, vaca y chancho",
Phisipax kuna saminisa?,¿De qué color es su gato?,
"Phisipax janq’umpi, ch’iyarampiwa",Su gato es de color blanco y negro,
"Anuspasti, kuna saminisa?",¿Y su perro de qué color es?,
Anupax allqawa,Su perro es de 2 colores (por lo general negro y blanco),
Jurpürkam kullaka,Hasta pasado mañana hermana.,
Jurpürkamay jilata,hasta pasado mañana hermano,
